,0
7837,0.5845
7838,0.1606
7839,0.8295
7840,0.0832
7841,0.329
7842,0.8601
7843,0.6524
7844,0.7033
7845,0.293
7846,0.1448
7847,0.3244
7848,0.4696
7849,0.9156
7850,0.7684
7851,0.351
7852,0.921
7853,0.5507
7854,0.658
7855,0.7146
7856,0.9122
7857,0.1127
7858,0.1303
7859,0.2464
7860,0.8797
7861,0.655
7862,0.2243
7863,0.4112
7864,0.6189
7865,0.9683
7866,0.6446
7867,0.2506
7868,0.1734
7869,0.8174
7870,0.6044
7871,0.865
7872,0.4939
7873,0.5482
7874,0.4664
7875,0.1627
7876,0.3611
7877,0.2151
7878,0.4239
7879,0.9175
7880,0.0963
7881,0.1818
7882,0.2938
7883,0.7984
7884,0.3471
7885,0.5579
7886,0.5512
7887,0.8418
7888,0.9364
7889,0.744
7890,0.9439
7891,0.9781
7892,0.5243
7893,0.7467
7894,0.9843
7895,0.3172
7896,0.679
7897,0.1345
7898,0.6244
7899,0.0811
7900,0.2263
7901,0.2845
7902,0.5549
7903,0.5293
7904,0.3672
7905,0.7892
7906,0.3725
7907,0.7344
7908,0.5753
7909,0.8818
7910,0.4569
7911,0.3353
7912,0.8259
7913,0.3799
7914,0.3056
7915,0.2302
7916,0.5551
7917,0.4677
7918,0.1392
7919,0.3684
7920,0.9804
7921,0.3355
7922,0.598
7923,0.8341
7924,0.8041
7925,0.2089
7926,0.498
7927,0.394
7928,0.6781
7929,0.2899
7930,0.6188
7931,0.4758
7932,0.3452
7933,0.1496
7934,0.2447
7935,0.5596
7936,0.1187
7937,0.5875
7938,0.2306
7939,0.7159
7940,0.6271
7941,0.1519
7942,0.2886
7943,0.7724
7944,0.6812
7945,0.7595
7946,0.8786
7947,0.7604
7948,0.7146
7949,0.9471
7950,0.4427
7951,0.9777
7952,0.5563
7953,0.6363
7954,0.1759
7955,0.2935
7956,0.2637
7957,0.8707
7958,0.3045
7959,0.4986
7960,0.6304
7961,0.1936
7962,0.2177
7963,0.947
7964,0.6744
7965,0.8736
7966,0.9704
7967,0.2395
7968,0.9519
7969,0.5288
7970,0.4105
7971,0.7164
7972,0.1304
7973,0.7658
7974,0.2029
7975,0.4346
7976,0.47
7977,0.3413
7978,0.205
7979,0.3192
7980,0.6525
7981,0.3626
7982,0.7373
7983,0.3681
7984,0.0775
7985,0.6952
7986,0.6593
7987,0.398
7988,0.8604
7989,0.344
7990,0.111
7991,0.139
7992,0.9424
7993,0.7288
7994,0.8898
7995,0.3975
7996,0.3318
7997,0.149
7998,0.4259
7999,0.214
8000,0.2399
8001,0.7863
8002,0.77
8003,0.6854
8004,0.7761
8005,0.4046
8006,0.8993
8007,0.7821
8008,0.6332
8009,0.4351
8010,0.7578
8011,0.4014
8012,0.8015
8013,0.3706
8014,0.4089
8015,0.4121
8016,0.2594
8017,0.4258
8018,0.882
8019,0.8169
8020,0.5874
8021,0.6209
8022,0.64
8023,0.5959
8024,0.151
8025,0.4141
8026,0.8519
8027,0.8073
8028,0.7164
8029,0.7378
8030,0.1749
8031,0.4651
8032,0.4998
8033,0.3328
8034,0.8741
8035,0.5234
8036,0.9289
8037,0.3802
8038,0.4859
8039,0.6405
8040,0.1578
8041,0.69
8042,0.4016
8043,0.8815
8044,0.0801
8045,0.6351
8046,0.6187
8047,0.8019
8048,0.7124
8049,0.8909
8050,0.8813
8051,0.1418
8052,0.5598
8053,0.4594
8054,0.1638
8055,0.9817
8056,0.3648
8057,0.6107
8058,0.9333
8059,0.6192
8060,0.2105
8061,0.4373
8062,0.196
8063,0.1628
8064,0.9368
8065,0.2807
8066,0.2052
8067,0.2343
8068,0.1298
8069,0.4566
8070,0.9503
8071,0.629
8072,0.8561
8073,0.5915
8074,0.2531
8075,0.2481
8076,0.9586
8077,0.7276
8078,0.949
8079,0.4666
8080,0.3634
8081,0.2437
8082,0.2348
8083,0.3779
8084,0.2372
8085,0.6424
8086,0.8038
8087,0.6946
8088,0.2792
8089,0.1907
8090,0.2768
8091,0.7378
8092,0.5335
8093,0.1784
8094,0.5731
8095,0.9077
8096,0.5954
8097,0.3776
8098,0.4217
8099,0.7413
8100,0.1224
8101,0.4159
8102,0.4314
8103,0.9334
8104,0.5575
8105,0.8517
8106,0.3709
8107,0.3581
8108,0.5543
8109,0.5667
8110,0.5593
8111,0.158
8112,0.793
8113,0.5602
8114,0.7136
8115,0.9808
8116,0.8061
8117,0.6636
8118,0.9671
8119,0.8738
8120,0.9114
8121,0.2748
8122,0.6812
8123,0.9881
8124,0.7968
8125,0.4078
8126,0.9375
8127,0.4968
8128,0.727
8129,0.9289
8130,0.8852
8131,0.5238
8132,0.3568
8133,0.7474
8134,0.5877
8135,0.8632
8136,0.1826
8137,0.2341
8138,0.2293
8139,0.2632
8140,0.4171
8141,0.1912
8142,0.1858
8143,0.3504
8144,0.3915
8145,0.819
8146,0.3796
8147,0.7168
8148,0.8069
8149,0.424
8150,0.8254
8151,0.5128
8152,0.8784
8153,0.8516
8154,0.4343
8155,0.076
8156,0.0749
8157,0.3184
8158,0.1196
8159,0.2734
8160,0.1944
8161,0.9354
8162,0.8412
8163,0.5298
8164,0.4416
8165,0.155
8166,0.688
8167,0.5364
8168,0.3732
8169,0.3932
8170,0.4127
8171,0.2788
8172,0.5835
8173,0.1633
8174,0.7784
8175,0.1255
8176,0.3077
8177,0.4537
8178,0.0823
8179,0.5291
8180,0.5576
8181,0.578
8182,0.7643
8183,0.6905
8184,0.5812
8185,0.2399
8186,0.9234
8187,0.4042
8188,0.2402
8189,0.6066
8190,0.911
8191,0.0773
8192,0.3909
8193,0.5449
8194,0.5193
8195,0.7912
8196,0.5045
8197,0.7278
8198,0.6056
8199,0.5957
8200,0.8679
8201,0.4875
8202,0.3964
8203,0.2103
8204,0.6097
8205,0.1008
8206,0.2285
8207,0.4331
8208,0.6428
8209,0.6571
8210,0.8718
8211,0.1428
8212,0.4478
8213,0.1651
8214,0.3506
8215,0.3561
8216,0.4859
8217,0.144
8218,0.5261
8219,0.3639
8220,0.3693
8221,0.9074
8222,0.5137
8223,0.7838
8224,0.8656
8225,0.1867
8226,0.4442
8227,0.8235
8228,0.9709
8229,0.7811
8230,0.5811
8231,0.1786
8232,0.57
8233,0.5569
8234,0.9152
8235,0.2688
8236,0.9243
8237,0.7241
8238,0.3223
8239,0.0881
8240,0.9534
8241,0.6652
8242,0.5787
8243,0.5211
8244,0.2976
8245,0.4269
8246,0.4836
8247,0.6104
8248,0.6796
8249,0.9786
8250,0.8336
8251,0.2761
8252,0.5954
8253,0.1978
8254,0.9252
8255,0.833
8256,0.6813
8257,0.0716
8258,0.2952
8259,0.3605
8260,0.8464
8261,0.7136
8262,0.4539
8263,0.7687
8264,0.8196
8265,0.3281
8266,0.3507
8267,0.5818
8268,0.8611
8269,0.7527
8270,0.4605
8271,0.8984
8272,0.8429
8273,0.0846
8274,0.103
8275,0.7897
8276,0.4192
8277,0.2491
8278,0.8279
8279,0.2618
8280,0.9544
8281,0.8649
8282,0.4397
8283,0.1285
8284,0.5816
8285,0.5674
8286,0.5039
8287,0.8959
8288,0.7827
8289,0.9135
8290,0.1459
8291,0.8788
8292,0.7254
8293,0.8434
8294,0.4431
8295,0.6845
8296,0.4472
8297,0.7153
8298,0.5308
8299,0.1956
8300,0.7346
8301,0.5476
8302,0.0789
8303,0.8511
8304,0.6302
8305,0.4461
8306,0.4598
8307,0.819
8308,0.6856
8309,0.6981
8310,0.2384
8311,0.5773
8312,0.982
8313,0.5803
8314,0.5428
8315,0.8364
8316,0.8063
8317,0.1787
8318,0.674
8319,0.5844
8320,0.5619
8321,0.6971
8322,0.702
8323,0.3645
8324,0.9479
8325,0.9375
8326,0.25
8327,0.3578
8328,0.3298
8329,0.1132
8330,0.2116
8331,0.2673
8332,0.6974
8333,0.7386
8334,0.5781
8335,0.9687
8336,0.8706
8337,0.8584
8338,0.6659
8339,0.577
8340,0.9005
8341,0.5829
8342,0.7652
8343,0.4495
8344,0.935
8345,0.2107
8346,0.3112
8347,0.672
8348,0.3432
8349,0.7542
8350,0.9888
8351,0.1189
8352,0.4229
8353,0.7898
8354,0.2357
8355,0.2511
8356,0.5401
8357,0.8161
8358,0.5381
8359,0.1873
8360,0.4693
8361,0.7633
8362,0.9002
8363,0.3923
8364,0.2397
8365,0.7913
8366,0.531
8367,0.1586
8368,0.1754
8369,0.3927
8370,0.6248
8371,0.4359
8372,0.1113
8373,0.775
8374,0.651
8375,0.3052
8376,0.3732
8377,0.0736
8378,0.401
8379,0.8848
8380,0.1796
8381,0.3259
8382,0.9594
8383,0.6342
8384,0.9307
8385,0.6343
8386,0.4466
8387,0.967
8388,0.9344
8389,0.5128
8390,0.8785
8391,0.7686
8392,0.5504
8393,0.1593
8394,0.3316
8395,0.7037
8396,0.9239
8397,0.921
8398,0.5662
8399,0.0808
8400,0.8208
8401,0.8291
8402,0.4793
8403,0.2889
8404,0.4255
8405,0.7852
8406,0.747
8407,0.9535
8408,0.6994
8409,0.1519
8410,0.2857
8411,0.6545
8412,0.695
8413,0.6589
8414,0.8558
8415,0.7718
8416,0.3127
8417,0.9556
8418,0.7288
8419,0.9722
8420,0.792
8421,0.3877
8422,0.524
8423,0.6129
8424,0.5817
8425,0.6372
8426,0.8921
8427,0.2335
8428,0.2523
8429,0.8463
8430,0.5751
8431,0.3553
8432,0.7861
8433,0.582
8434,0.8849
8435,0.6359
8436,0.2986
8437,0.7349
8438,0.2469
8439,0.7936
8440,0.5985
8441,0.6212
8442,0.224
8443,0.4943
8444,0.8957
8445,0.1966
8446,0.8251
8447,0.1162
8448,0.3096
8449,0.8731
8450,0.3865
8451,0.2832
8452,0.2603
8453,0.2394
8454,0.4249
8455,0.3507
8456,0.9612
8457,0.713
8458,0.1523
8459,0.8824
8460,0.4965
8461,0.3447
8462,0.9648
8463,0.9715
8464,0.5183
8465,0.8944
8466,0.6709
8467,0.4268
8468,0.9307
8469,0.1238
8470,0.9241
8471,0.8337
8472,0.4573
8473,0.4486
8474,0.8244
8475,0.7394
8476,0.1929
8477,0.9669
8478,0.3864
8479,0.1909
8480,0.1207
8481,0.4653
8482,0.2122
8483,0.8493
8484,0.7863
8485,0.983
8486,0.5089
8487,0.8736
8488,0.4377
8489,0.3974
8490,0.8012
8491,0.6034
8492,0.1898
8493,0.2148
8494,0.7746
8495,0.4214
8496,0.8316
8497,0.1223
8498,0.9704
8499,0.1415
8500,0.1513
8501,0.4105
8502,0.907
8503,0.6131
8504,0.4742
8505,0.1628
8506,0.5647
8507,0.8718
8508,0.2449
8509,0.7646
8510,0.7544
8511,0.4735
8512,0.2852
8513,0.6799
8514,0.3941
8515,0.5126
8516,0.7046
8517,0.0794
8518,0.3249
8519,0.5714
8520,0.255
8521,0.6733
8522,0.9028
8523,0.8931
8524,0.1013
8525,0.4326
8526,0.2648
8527,0.2546
8528,0.7833
8529,0.6424
8530,0.7773
8531,0.7248
8532,0.7787
8533,0.9793
8534,0.5758
8535,0.4074
8536,0.2586
8537,0.1184
8538,0.4387
8539,0.2935
8540,0.6928
8541,0.8856
8542,0.2411
8543,0.1902
8544,0.6146
8545,0.9874
8546,0.8438
8547,0.1033
8548,0.7295
8549,0.2249
8550,0.5763
8551,0.8274
8552,0.9813
8553,0.3202
8554,0.1548
8555,0.7336
8556,0.4723
8557,0.1611
8558,0.4705
8559,0.7235
8560,0.7693
8561,0.5591
8562,0.2302
8563,0.585
8564,0.8081
8565,0.2123
8566,0.3508
8567,0.9424
8568,0.9737
8569,0.8002
8570,0.6663
8571,0.5191
8572,0.4287
8573,0.6234
8574,0.6843
8575,0.1613
8576,0.8922
8577,0.9489
8578,0.8675
8579,0.1799
8580,0.3713
8581,0.4959
8582,0.9163
8583,0.1673
8584,0.6826
8585,0.6637
8586,0.6856
8587,0.5126
8588,0.4343
8589,0.4013
8590,0.1103
8591,0.2474
8592,0.1543
8593,0.5784
8594,0.5262
8595,0.8307
8596,0.1201
8597,0.9509
8598,0.1154
8599,0.8909
8600,0.9023
8601,0.1432
8602,0.731
8603,0.3562
8604,0.4239
8605,0.3327
8606,0.8028
8607,0.1156
8608,0.5547
8609,0.4143
8610,0.1873
8611,0.3115
8612,0.5674
8613,0.5318
8614,0.9347
8615,0.9499
8616,0.1706
8617,0.5565
8618,0.1518
8619,0.5737
8620,0.7586
8621,0.6712
8622,0.9372
8623,0.1709
8624,0.8631
8625,0.0927
8626,0.7219
8627,0.7726
8628,0.2438
8629,0.6728
8630,0.6101
8631,0.5616
8632,0.1161
8633,0.1754
8634,0.929
8635,0.256
8636,0.6936
8637,0.7307
8638,0.8241
8639,0.2591
8640,0.6177
8641,0.8216
8642,0.9455
8643,0.0946
8644,0.6638
8645,0.8756
8646,0.2184
8647,0.7238
8648,0.3666
8649,0.7143
8650,0.322
8651,0.5685
8652,0.8727
8653,0.2133
8654,0.347
8655,0.1553
8656,0.7764
8657,0.4418
8658,0.5458
8659,0.2015
8660,0.1378
8661,0.7687
8662,0.3807
8663,0.4812
8664,0.2494
8665,0.5856
8666,0.6038
8667,0.2862
8668,0.6408
8669,0.8134
8670,0.0996
8671,0.8159
8672,0.9
8673,0.7717
8674,0.6922
8675,0.146
8676,0.9527
8677,0.4146
8678,0.8061
8679,0.1415
8680,0.8089
8681,0.1711
8682,0.5619
8683,0.7974
8684,0.1291
8685,0.0881
8686,0.2582
8687,0.8353
8688,0.6524
8689,0.6771
8690,0.6927
8691,0.467
8692,0.3896
8693,0.3648
8694,0.754
8695,0.0904
8696,0.6196
8697,0.2374
8698,0.1142
8699,0.3175
8700,0.501
8701,0.5558
8702,0.7227
8703,0.2454
8704,0.8648
8705,0.5918
8706,0.6057
8707,0.3602
8708,0.4402
8709,0.5197
8710,0.2136
8711,0.3958
8712,0.2953
8713,0.2625
8714,0.7712
8715,0.4597
8716,0.1143
8717,0.4716
8718,0.6533
8719,0.5174
8720,0.9293
8721,0.2836
8722,0.3957
8723,0.3991
8724,0.8314
8725,0.8722
8726,0.3296
8727,0.6366
8728,0.6396
8729,0.4565
8730,0.5495
8731,0.0977
8732,0.77
8733,0.902
8734,0.8169
8735,0.9724
8736,0.1243
8737,0.6064
8738,0.1798
8739,0.3458
8740,0.3497
8741,0.7561
8742,0.4191
8743,0.1649
8744,0.2671
8745,0.1757
8746,0.5872
8747,0.7681
8748,0.1809
8749,0.1191
8750,0.7785
8751,0.2594
8752,0.3249
8753,0.389
8754,0.7939
8755,0.2018
8756,0.7784
8757,0.5447
8758,0.8908
8759,0.4683
8760,0.3572
8761,0.8313
8762,0.6143
8763,0.8012
8764,0.7838
8765,0.1411
8766,0.8812
8767,0.7093
8768,0.8065
8769,0.5672
8770,0.9629
8771,0.0887
8772,0.928
8773,0.5273
8774,0.479
8775,0.6006
8776,0.6605
8777,0.4135
8778,0.8221
8779,0.0966
8780,0.149
8781,0.3206
8782,0.1674
8783,0.7104
8784,0.3168
8785,0.5519
8786,0.3799
8787,0.7819
8788,0.6237
8789,0.6197
8790,0.5534
8791,0.9109
8792,0.2532
8793,0.8657
8794,0.3696
8795,0.1679
8796,0.6413
8797,0.3859
8798,0.3536
8799,0.5243
8800,0.4016
8801,0.8506
8802,0.747
8803,0.561
8804,0.8339
8805,0.8426
8806,0.8283
8807,0.4215
8808,0.3938
8809,0.6023
8810,0.249
8811,0.9768
8812,0.0926
8813,0.2164
8814,0.2109
8815,0.7476
8816,0.9613
8817,0.1216
8818,0.5048
8819,0.5252
8820,0.7034
8821,0.381
8822,0.7564
8823,0.2111
8824,0.3212
8825,0.9856
8826,0.5795
8827,0.5884
8828,0.3262
8829,0.2582
8830,0.4466
8831,0.8333
8832,0.4032
8833,0.1981
8834,0.6153
8835,0.7951
8836,0.9163
8837,0.858
8838,0.1847
8839,0.6444
8840,0.3719
8841,0.4559
8842,0.8632
8843,0.175
8844,0.1407
8845,0.5163
8846,0.8877
8847,0.1685
8848,0.5034
8849,0.6701
8850,0.3336
8851,0.1951
8852,0.6222
8853,0.243
8854,0.3221
8855,0.4751
8856,0.2365
8857,0.9462
8858,0.2188
8859,0.5801
8860,0.5513
8861,0.3385
8862,0.2503
8863,0.4092
8864,0.7238
8865,0.9409
8866,0.2546
8867,0.5878
8868,0.8504
8869,0.6014
8870,0.4647
8871,0.4654
8872,0.7379
8873,0.5223
8874,0.8179
8875,0.4148
8876,0.5736
8877,0.4724
8878,0.3837
8879,0.731
8880,0.1869
8881,0.7555
8882,0.5644
8883,0.4224
8884,0.1398
8885,0.8504
8886,0.3996
8887,0.4418
8888,0.6427
8889,0.1566
8890,0.3308
8891,0.9153
8892,0.6911
8893,0.8687
8894,0.2317
8895,0.9363
8896,0.2102
8897,0.6842
8898,0.9463
8899,0.6716
8900,0.178
8901,0.9115
8902,0.1977
8903,0.7796
8904,0.8546
8905,0.7345
8906,0.1098
8907,0.8948
8908,0.9131
8909,0.5794
8910,0.1383
8911,0.2581
8912,0.3604
8913,0.3168
8914,0.438
8915,0.2779
8916,0.0901
8917,0.296
8918,0.9429
8919,0.5438
8920,0.2156
8921,0.6559
8922,0.7439
8923,0.706
8924,0.6529
8925,0.5044
8926,0.0939
8927,0.7139
8928,0.3151
8929,0.6055
8930,0.6218
8931,0.6702
8932,0.4004
8933,0.3567
8934,0.6038
8935,0.3547
8936,0.715
8937,0.3562
8938,0.1688
8939,0.7963
8940,0.7777
8941,0.3562
8942,0.3535
8943,0.7401
8944,0.3383
8945,0.237
8946,0.2824
8947,0.2461
8948,0.097
8949,0.3319
8950,0.3267
8951,0.1119
8952,0.2763
8953,0.7356
8954,0.4177
8955,0.7498
8956,0.8638
8957,0.5235
8958,0.3563
8959,0.2674
8960,0.291
8961,0.7619
8962,0.9634
8963,0.456
8964,0.2272
8965,0.4535
8966,0.3184
8967,0.1148
8968,0.2557
8969,0.6981
8970,0.2975
8971,0.4854
8972,0.0995
8973,0.3027
8974,0.1515
8975,0.9164
8976,0.5963
8977,0.2562
8978,0.8087
8979,0.1824
8980,0.9379
8981,0.2074
8982,0.2409
8983,0.9023
8984,0.9825
8985,0.0742
8986,0.5495
8987,0.6137
8988,0.594
8989,0.0699
8990,0.9687
8991,0.9429
8992,0.3731
8993,0.8456
8994,0.268
8995,0.8043
8996,0.6551
8997,0.1964
8998,0.3367
8999,0.718
9000,0.892
9001,0.6324
9002,0.9052
9003,0.7644
9004,0.6281
9005,0.2797
9006,0.6536
9007,0.2295
9008,0.5712
9009,0.8784
9010,0.6721
9011,0.5332
9012,0.701
9013,0.1715
9014,0.3288
9015,0.5578
9016,0.4393
9017,0.7963
9018,0.9527
9019,0.8012
9020,0.1179
9021,0.9229
9022,0.3271
9023,0.276
9024,0.5393
9025,0.5139
9026,0.348
9027,0.3836
9028,0.8713
9029,0.6475
9030,0.8824
9031,0.2039
9032,0.1747
9033,0.3569
9034,0.528
9035,0.9087
9036,0.1392
9037,0.2183
9038,0.4098
9039,0.342
9040,0.1028
9041,0.1339
9042,0.8343
9043,0.6889
9044,0.7021
9045,0.8396
9046,0.8003
9047,0.7333
9048,0.9444
9049,0.566
9050,0.1692
9051,0.7537
9052,0.4452
9053,0.5439
9054,0.9308
9055,0.8263
9056,0.2941
9057,0.417
9058,0.4508
9059,0.4251
9060,0.7247
9061,0.3672
9062,0.2121
9063,0.61
9064,0.938
9065,0.4026
9066,0.3091
9067,0.9611
9068,0.8259
9069,0.5562
9070,0.8192
9071,0.4093
9072,0.1294
9073,0.0727
9074,0.4416
9075,0.214
9076,0.1004
9077,0.6298
9078,0.828
9079,0.1475
9080,0.7549
9081,0.2869
9082,0.3249
9083,0.6693
9084,0.7825
9085,0.9299
9086,0.9477
9087,0.8106
9088,0.8615
9089,0.754
9090,0.9431
9091,0.3806
9092,0.5188
9093,0.3842
9094,0.8979
9095,0.7599
9096,0.2662
9097,0.362
9098,0.2348
9099,0.1674
9100,0.6651
9101,0.6269
9102,0.3041
9103,0.3376
9104,0.6614
9105,0.3292
9106,0.5801
9107,0.2549
9108,0.6342
9109,0.4424
9110,0.6952
9111,0.8376
9112,0.1013
9113,0.3463
9114,0.1792
9115,0.6006
9116,0.8404
9117,0.7698
9118,0.7073
9119,0.2764
9120,0.6678
9121,0.2599
9122,0.9324
9123,0.6785
9124,0.9243
9125,0.8716
9126,0.7143
9127,0.2153
9128,0.1225
9129,0.5371
9130,0.9728
9131,0.7474
9132,0.0766
9133,0.2675
9134,0.0882
9135,0.4495
9136,0.4024
9137,0.2174
9138,0.7212
9139,0.2467
9140,0.4651
9141,0.5679
9142,0.9867
9143,0.5331
9144,0.3987
9145,0.1735
9146,0.5145
9147,0.1966
9148,0.2918
9149,0.2945
9150,0.5483
9151,0.5472
9152,0.8007
9153,0.1833
9154,0.5528
9155,0.6208
9156,0.8689
9157,0.9004
9158,0.5471
9159,0.9266
9160,0.7638
9161,0.9888
9162,0.5574
9163,0.2963
9164,0.443
9165,0.2527
9166,0.6584
9167,0.0972
9168,0.9192
9169,0.8703
9170,0.5549
9171,0.0986
9172,0.978
9173,0.7123
9174,0.7686
9175,0.557
9176,0.6153
9177,0.8415
9178,0.7619
9179,0.7803
9180,0.69
9181,0.907
9182,0.1322
9183,0.1331
9184,0.1249
9185,0.6423
9186,0.2737
9187,0.5742
9188,0.3781
9189,0.9209
9190,0.4728
9191,0.3618
9192,0.1591
9193,0.2676
9194,0.2226
9195,0.9783
9196,0.688
9197,0.7235
9198,0.8682
9199,0.2855
9200,0.1508
9201,0.8854
9202,0.6582
9203,0.7791
9204,0.8709
9205,0.7392
9206,0.5242
9207,0.4579
9208,0.2765
9209,0.7606
9210,0.2057
9211,0.9019
9212,0.9203
9213,0.4592
9214,0.4459
9215,0.7926
9216,0.1471
9217,0.0893
9218,0.2881
9219,0.4279
9220,0.8717
9221,0.5301
9222,0.9146
9223,0.1089
9224,0.1178
9225,0.8046
9226,0.0806
9227,0.4185
9228,0.3648
9229,0.8586
9230,0.1041
9231,0.0968
9232,0.2607
9233,0.5858
9234,0.8963
9235,0.4034
9236,0.6404
9237,0.6142
9238,0.1793
9239,0.7611
9240,0.1039
9241,0.6299
9242,0.8839
9243,0.5294
9244,0.1785
9245,0.8203
9246,0.5824
9247,0.1638
9248,0.8289
9249,0.9592
9250,0.9048
9251,0.3296
9252,0.4212
9253,0.2893
9254,0.8226
9255,0.1257
9256,0.8534
9257,0.7116
9258,0.597
9259,0.7915
9260,0.8511
9261,0.9237
9262,0.6671
9263,0.8924
9264,0.6361
9265,0.8551
9266,0.5009
9267,0.7013
9268,0.8105
9269,0.4438
9270,0.3335
9271,0.4408
9272,0.6253
9273,0.4661
9274,0.2341
9275,0.5656
9276,0.1307
9277,0.4965
9278,0.094
9279,0.3591
9280,0.3027
9281,0.6286
9282,0.6778
9283,0.2305
9284,0.9514
9285,0.7703
9286,0.3827
9287,0.9028
9288,0.9544
9289,0.3993
9290,0.436
9291,0.9231
9292,0.2252
9293,0.3261
9294,0.1908
9295,0.9654
9296,0.3908
9297,0.9424
9298,0.5096
9299,0.3729
9300,0.653
9301,0.6032
9302,0.0751
9303,0.401
9304,0.4273
9305,0.6822
9306,0.5485
9307,0.2911
9308,0.6851
9309,0.6649
9310,0.2307
9311,0.7529
9312,0.9746
9313,0.5327
9314,0.8509
9315,0.9538
9316,0.7963
9317,0.4328
9318,0.1264
9319,0.9517
9320,0.2195
9321,0.9464
9322,0.7865
9323,0.2162
9324,0.9547
9325,0.8881
9326,0.525
9327,0.6437
9328,0.8422
9329,0.8456
9330,0.8603
9331,0.2114
9332,0.5598
9333,0.8283
9334,0.9608
9335,0.9892
9336,0.406
9337,0.5923
9338,0.2778
9339,0.2146
9340,0.1652
9341,0.8832
9342,0.7536
9343,0.2178
9344,0.6145
9345,0.9728
9346,0.8788
9347,0.3148
9348,0.4916
9349,0.6499
9350,0.5803
9351,0.6245
9352,0.7937
9353,0.9149
9354,0.1124
9355,0.21
9356,0.5119
9357,0.7543
9358,0.5432
9359,0.4586
9360,0.5023
9361,0.4165
9362,0.7185
9363,0.1465
9364,0.4741
9365,0.9885
9366,0.5159
9367,0.2393
9368,0.971
9369,0.8735
9370,0.64
9371,0.5609
9372,0.6453
9373,0.0907
9374,0.8115
9375,0.6611
9376,0.4992
9377,0.4559
9378,0.8901
9379,0.1398
9380,0.7882
9381,0.5664
9382,0.1863
9383,0.1898
9384,0.2112
9385,0.6296
9386,0.4884
9387,0.3155
9388,0.6388
9389,0.0957
9390,0.4374
9391,0.7486
9392,0.559
9393,0.6339
9394,0.7589
9395,0.9491
9396,0.6267
9397,0.5579
9398,0.4499
9399,0.3134
9400,0.7652
9401,0.1073
9402,0.5045
9403,0.8702
9404,0.4576
9405,0.4488
9406,0.9173
9407,0.773
9408,0.8808
9409,0.4251
9410,0.3534
9411,0.0834
9412,0.8591
9413,0.7885
9414,0.1757
9415,0.7095
9416,0.5108
9417,0.2162
9418,0.157
9419,0.3211
9420,0.6767
9421,0.6624
9422,0.5692
9423,0.6626
9424,0.4562
9425,0.9531
9426,0.1305
9427,0.2695
9428,0.6934
9429,0.6797
9430,0.9402
9431,0.654
9432,0.1235
9433,0.7228
9434,0.773
9435,0.77
9436,0.3006
9437,0.135
9438,0.4047
9439,0.3459
9440,0.3521
9441,0.2309
9442,0.6962
9443,0.1331
9444,0.9352
9445,0.0987
9446,0.7375
9447,0.185
9448,0.3461
9449,0.7407
9450,0.3613
9451,0.8788
9452,0.7076
9453,0.3133
9454,0.9313
9455,0.8272
9456,0.5536
9457,0.6652
9458,0.8601
9459,0.8561
9460,0.337
9461,0.4132
9462,0.9424
9463,0.2871
9464,0.9879
9465,0.2882
9466,0.3574
9467,0.9838
9468,0.0834
9469,0.5667
9470,0.6213
9471,0.1843
9472,0.9242
9473,0.6861
9474,0.1537
9475,0.1405
9476,0.9649
9477,0.3891
9478,0.4482
9479,0.3179
9480,0.9669
9481,0.1059
9482,0.576
9483,0.6361
9484,0.5635
9485,0.406
9486,0.6559
9487,0.4835
9488,0.2374
9489,0.0718
9490,0.1099
9491,0.4722
9492,0.4661
9493,0.4179
9494,0.9369
9495,0.6395
9496,0.6168
9497,0.7333
9498,0.2638
9499,0.5946
9500,0.3725
9501,0.1654
9502,0.3492
9503,0.5506
9504,0.5198
9505,0.0898
9506,0.8706
9507,0.3963
9508,0.6544
9509,0.756
9510,0.2948
9511,0.9487
9512,0.1735
9513,0.9057
9514,0.7977
9515,0.518
9516,0.7043
9517,0.6417
9518,0.387
9519,0.2278
9520,0.181
9521,0.5523
9522,0.3169
9523,0.5701
9524,0.6689
9525,0.1672
9526,0.6534
9527,0.0701
9528,0.9304
9529,0.6039
9530,0.5802
9531,0.5261
9532,0.9004
9533,0.5594
9534,0.7995
9535,0.9661
9536,0.8077
9537,0.4959
9538,0.1337
9539,0.5692
9540,0.8872
9541,0.392
9542,0.1039
9543,0.3478
9544,0.956
9545,0.3076
9546,0.1222
9547,0.6516
9548,0.4226
9549,0.1509
9550,0.2369
9551,0.5687
9552,0.6688
9553,0.5353
9554,0.5259
9555,0.9887
9556,0.7635
9557,0.7753
9558,0.5187
9559,0.2611
9560,0.0715
9561,0.2798
9562,0.6915
9563,0.9075
9564,0.2327
9565,0.8123
9566,0.2671
9567,0.6538
9568,0.8362
9569,0.7543
9570,0.6988
9571,0.958
9572,0.7483
9573,0.1098
9574,0.4675
9575,0.7729
9576,0.6941
9577,0.0738
9578,0.0857
9579,0.7187
9580,0.3865
9581,0.4534
9582,0.6387
9583,0.4163
9584,0.3533
9585,0.4354
9586,0.7882
9587,0.4481
9588,0.3463
9589,0.549
9590,0.8571
9591,0.573
9592,0.8633
9593,0.8304
9594,0.9292
9595,0.9467
9596,0.2011
9597,0.8978
9598,0.1255
9599,0.7799
9600,0.2315
9601,0.3767
9602,0.7722
9603,0.1405
9604,0.8345
